,author_id,statuses_count,location,verified,followers_count,friends_count,listed_count,favourites_count,tweet_id,text,created_at,lang,retweet_count,hashtags,favorite_count
579,2343290786,56986,The Mandalorian era,False,1139,330,8,51538,1628470895504130049,"The hashtag... 😎😤😤
#Me #PedroPascal #TheMandalorian #StarWars #DisneyPlus https://t.co/lB2ZE4Vjd0",2023-02-22 19:04:51,en,0,"[{'text': 'Me', 'indices': [19, 22]}, {'text': 'PedroPascal', 'indices': [23, 35]}, {'text': 'TheMandalorian', 'indices': [36, 51]}, {'text': 'StarWars', 'indices': [52, 61]}, {'text': 'DisneyPlus', 'indices': [62, 73]}]",3
580,1055795216026865664,7591,,False,9,47,0,2951,1628470864189480961,Latest #Fashion  #items on my #vinted #Shein #sananas #HarryPotter  #Batman  #qwertee #chanel #mango  #yoda #DisneyPlus #RogueOne  #Andor  #qwertee #GRYFFONDOR #StarWars  #HarryPotter  #Disney  #lionking  #ZARA https://t.co/28GtwlxHCV https://t.co/bnW8PuSr9e,2023-02-22 19:04:44,en,2,"[{'text': 'Fashion', 'indices': [7, 15]}, {'text': 'items', 'indices': [17, 23]}, {'text': 'vinted', 'indices': [30, 37]}, {'text': 'Shein', 'indices': [38, 44]}, {'text': 'sananas', 'indices': [45, 53]}, {'text': 'HarryPotter', 'indices': [54, 66]}, {'text': 'Batman', 'indices': [68, 75]}, {'text': 'qwertee', 'indices': [77, 85]}, {'text': 'chanel', 'indices': [86, 93]}, {'text': 'mango', 'indices': [94, 100]}, {'text': 'yoda', 'indices': [102, 107]}, {'text': 'DisneyPlus', 'indices': [108, 119]}, {'text': 'RogueOne', 'indices': [120, 129]}, {'text': 'Andor', 'indices': [131, 137]}, {'text': 'qwertee', 'indices': [139, 147]}, {'text': 'GRYFFONDOR', 'indices': [148, 159]}, {'text': 'StarWars', 'indices': [160, 169]}, {'text': 'HarryPotter', 'indices': [171, 183]}, {'text': 'Disney', 'indices': [185, 192]}, {'text': 'lionking', 'indices': [194, 203]}, {'text': 'ZARA', 'indices': [205, 210]}]",2
581,9019142,9627,,False,3406,4989,170,7820,1628470682114818050,Disney turns Luke Skywalker into an LGBTQ+ character - #news #usnews #StarWars #DisneyPlus #lukeskywalker #gsd #lgbtq #disney #queer #woke #BoycottDisney #wokeness https://t.co/Fs3zK0Uxbo,2023-02-22 19:04:00,en,0,"[{'text': 'news', 'indices': [55, 60]}, {'text': 'usnews', 'indices': [61, 68]}, {'text': 'StarWars', 'indices': [69, 78]}, {'text': 'DisneyPlus', 'indices': [79, 90]}, {'text': 'lukeskywalker', 'indices': [91, 105]}, {'text': 'gsd', 'indices': [106, 110]}, {'text': 'lgbtq', 'indices': [111, 117]}, {'text': 'disney', 'indices': [118, 125]}, {'text': 'queer', 'indices': [126, 132]}, {'text': 'woke', 'indices': [133, 138]}, {'text': 'BoycottDisney', 'indices': [139, 153]}, {'text': 'wokeness', 'indices': [154, 163]}]",0
582,457386240,22149,"North West, England",False,1080,1930,55,19168,1628470433140932614,Who’s looking forward to the new series? #Mandalorian #StarWars #DisneyPlus https://t.co/DwtwtiTghk,2023-02-22 19:03:01,en,0,"[{'text': 'Mandalorian', 'indices': [41, 53]}, {'text': 'StarWars', 'indices': [54, 63]}, {'text': 'DisneyPlus', 'indices': [64, 75]}]",2
583,1446867999839834117,1315,"New Delhi, India",False,47,149,0,2964,1628470277641494529,"‘Agatha: Coven of Chaos’ May Be Facing an Indefinite Delay

#AgathaCovenOfChaos #MarvelStudios #Marvel #DisneyPlus https://t.co/aaE94AcNBv",2023-02-22 19:02:24,en,0,"[{'text': 'AgathaCovenOfChaos', 'indices': [60, 79]}, {'text': 'MarvelStudios', 'indices': [80, 94]}, {'text': 'Marvel', 'indices': [95, 102]}, {'text': 'DisneyPlus', 'indices': [103, 114]}]",1
584,1410838743557230593,11184,101 Dalmatian Street ,False,444,167,2,9170,1628469688098254848,emoji/emote for your server  @JDOSDALMATIAN #Bluey #blueyfanart #blueysona #disney #disneyplus https://t.co/TSHsIMfSYH,2023-02-22 19:00:03,en,1,"[{'text': 'Bluey', 'indices': [44, 50]}, {'text': 'blueyfanart', 'indices': [51, 63]}, {'text': 'blueysona', 'indices': [64, 74]}, {'text': 'disney', 'indices': [75, 82]}, {'text': 'disneyplus', 'indices': [83, 94]}]",10
585,1122048163253088257,1031,Los Angeles,False,1434,202,31,32,1628469674605436928,"Top 10 Disney+ shows by online engagement (Feb 21, 2023)

1 #TheMandalorian
2 #Loki
3 #Andor
4 #TheBadBatch
5 #SecretInvasion
6 #NationalTreasure
7 #MoonKnight
8 #SheHulk
9 #BookofBobaFett
10 #Willow

Full #DisneyPlus #Disney #Marveltv stats: https://t.co/4IQiTs1yMV https://t.co/BX09jxmspi",2023-02-22 19:00:00,en,4,"[{'text': 'TheMandalorian', 'indices': [60, 75]}, {'text': 'Loki', 'indices': [78, 83]}, {'text': 'Andor', 'indices': [86, 92]}, {'text': 'TheBadBatch', 'indices': [95, 107]}, {'text': 'SecretInvasion', 'indices': [110, 125]}, {'text': 'NationalTreasure', 'indices': [128, 145]}, {'text': 'MoonKnight', 'indices': [148, 159]}, {'text': 'SheHulk', 'indices': [162, 170]}, {'text': 'BookofBobaFett', 'indices': [173, 188]}, {'text': 'Willow', 'indices': [192, 199]}, {'text': 'DisneyPlus', 'indices': [206, 217]}, {'text': 'Disney', 'indices': [218, 225]}, {'text': 'Marveltv', 'indices': [226, 235]}]",18
586,1509187532021501952,2950,United Kingdom,False,35,84,1,4447,1628469661539999745,"#BigBet2 Episodes 1-2 Behind The Scenes 🤣💖 Thank you so much for this role. I really enjoyed it. You did an amazing job but for now, Goodbye Mr Seo 👋🏻💖
#heosungtae #허성태 #kdrama #BigBet #disneyplus #choiminsik #leedonghwi #hongkijoon #leedogoon https://t.co/PM7PVgpZzB",2023-02-22 18:59:57,en,2,"[{'text': 'BigBet2', 'indices': [0, 8]}, {'text': 'heosungtae', 'indices': [152, 163]}, {'text': '허성태', 'indices': [164, 168]}, {'text': 'kdrama', 'indices': [169, 176]}, {'text': 'BigBet', 'indices': [177, 184]}, {'text': 'disneyplus', 'indices': [185, 196]}, {'text': 'choiminsik', 'indices': [197, 208]}, {'text': 'leedonghwi', 'indices': [209, 220]}, {'text': 'hongkijoon', 'indices': [221, 232]}, {'text': 'leedogoon', 'indices': [233, 243]}]",2
587,1173464773,7859,Canada,True,47593,192,178,309,1628467000186966017,A new episode of Star Wars: #TheBadBatch is NOW streaming on #DisneyPlus. https://t.co/LfhLOzJVDD,2023-02-22 18:49:22,en,3,"[{'text': 'TheBadBatch', 'indices': [28, 40]}, {'text': 'DisneyPlus', 'indices': [61, 72]}]",7
588,1565445555635081219,149,,False,38,116,0,3,1628466235246620673,"For sale via Dan (click to view)

https://t.co/8lp7UMx3a4 
https://t.co/BG0aurV3BL

#domains #YouNetflix #HogwartLegacy #Hollywood #LosAngeles #NewYork #NYC #Job #SuperBowl #bachelor   #GrammyAwards #tvtime #London #Netflix #AmazonPrime #DisneyPlus #TheLastOfUsHBO https://t.co/AH1GTvgcty",2023-02-22 18:46:20,en,1,"[{'text': 'domains', 'indices': [84, 92]}, {'text': 'YouNetflix', 'indices': [93, 104]}, {'text': 'HogwartLegacy', 'indices': [105, 119]}, {'text': 'Hollywood', 'indices': [120, 130]}, {'text': 'LosAngeles', 'indices': [131, 142]}, {'text': 'NewYork', 'indices': [143, 151]}, {'text': 'NYC', 'indices': [152, 156]}, {'text': 'Job', 'indices': [157, 161]}, {'text': 'SuperBowl', 'indices': [162, 172]}, {'text': 'bachelor', 'indices': [173, 182]}, {'text': 'GrammyAwards', 'indices': [185, 198]}, {'text': 'tvtime', 'indices': [199, 206]}, {'text': 'London', 'indices': [207, 214]}, {'text': 'Netflix', 'indices': [215, 223]}, {'text': 'AmazonPrime', 'indices': [224, 236]}, {'text': 'DisneyPlus', 'indices': [237, 248]}, {'text': 'TheLastOfUsHBO', 'indices': [249, 264]}]",0
589,2458136202,5673,Canada,True,47697,105,138,176,1628464146391113728,"Discover a collection of sounds from all over the world 🌎🎶 
The first episode of Voices Rising: The Music of Wakanda Forever is streaming February 28 only on #DisneyPlus. https://t.co/irvrmUBmct",2023-02-22 18:38:02,en,6,"[{'text': 'DisneyPlus', 'indices': [158, 169]}]",23
590,36251026,108641,"Orlando, FL",True,46302,501,758,6004,1628463805108985858,"#DisneyPlus has shared an “in-production” featurette for their upcoming series #TheCrossover, which begins streaming on April 5th: https://t.co/NIx62CKFoJ https://t.co/VeKOjVgWXC",2023-02-22 18:36:41,en,0,"[{'text': 'DisneyPlus', 'indices': [0, 11]}, {'text': 'TheCrossover', 'indices': [79, 92]}]",4
591,1131237004593778693,5105,,False,25641,32,97,390,1628462490697756672,Marvel Studios’ ‘Eternals 2’ Reportedly in Development https://t.co/9guKZpYRV4 #DisneyPlus,2023-02-22 18:31:27,en,0,"[{'text': 'DisneyPlus', 'indices': [79, 90]}]",15
592,1116001279220776962,1331,,False,239,100,1,6963,1628462301052387328,"THE BAD BATCH Season 2 
Epi. 10 Ya Disponible
#fansswuy #defansparafans #starwars #starwarsfan #StarWarsTheBadBatch #seriesstarwars #starwarsseries #hunter #tech #wrecker #crosshair #echo #omega #chapter16 #series #seriesanimadas #99 #clones #disneyplus  #quelafuerzalosacompañe https://t.co/YiPL9oT7xH",2023-02-22 18:30:42,en,0,"[{'text': 'fansswuy', 'indices': [46, 55]}, {'text': 'defansparafans', 'indices': [56, 71]}, {'text': 'starwars', 'indices': [72, 81]}, {'text': 'starwarsfan', 'indices': [82, 94]}, {'text': 'StarWarsTheBadBatch', 'indices': [95, 115]}, {'text': 'seriesstarwars', 'indices': [116, 131]}, {'text': 'starwarsseries', 'indices': [132, 147]}, {'text': 'hunter', 'indices': [148, 155]}, {'text': 'tech', 'indices': [156, 161]}, {'text': 'wrecker', 'indices': [162, 170]}, {'text': 'crosshair', 'indices': [171, 181]}, {'text': 'echo', 'indices': [182, 187]}, {'text': 'omega', 'indices': [188, 194]}, {'text': 'chapter16', 'indices': [195, 205]}, {'text': 'series', 'indices': [206, 213]}, {'text': 'seriesanimadas', 'indices': [214, 229]}, {'text': 'clones', 'indices': [234, 241]}, {'text': 'disneyplus', 'indices': [242, 253]}, {'text': 'quelafuerzalosacompañe', 'indices': [255, 278]}]",4
593,269383362,34783,"CN Tower, Toronto",False,2309,1452,50,1539,1628461729997881345,"NEW! The Mandalorian Poster https://t.co/skLL2GPu1J 

@themandalorian #themandalorian 
#starwars #disneyplus #grogu https://t.co/6g1FUvAeFp",2023-02-22 18:28:26,en,0,"[{'text': 'themandalorian', 'indices': [70, 85]}, {'text': 'starwars', 'indices': [87, 96]}, {'text': 'disneyplus', 'indices': [97, 108]}, {'text': 'grogu', 'indices': [109, 115]}]",2
594,4877846781,1263,,False,186,1535,1,137830,1628461623814893580,"Guardians of the Galaxy Vol. 3
#marveluniverse #MarvelStudios
#guardiansofthegalaxy
#Disney #DisneyPlus #guardiansofthegalaxyvol3 #zoesaldana #chrispratt https://t.co/no8s1oiSiz",2023-02-22 18:28:01,en,0,"[{'text': 'marveluniverse', 'indices': [31, 46]}, {'text': 'MarvelStudios', 'indices': [47, 61]}, {'text': 'guardiansofthegalaxy', 'indices': [62, 83]}, {'text': 'Disney', 'indices': [84, 91]}, {'text': 'DisneyPlus', 'indices': [92, 103]}, {'text': 'guardiansofthegalaxyvol3', 'indices': [104, 129]}, {'text': 'zoesaldana', 'indices': [130, 141]}, {'text': 'chrispratt', 'indices': [142, 153]}]",2
595,269383362,34783,"CN Tower, Toronto",False,2309,1452,50,1539,1628461616286126080,"NEW! The Mandalorian Poster https://t.co/skLL2GPu1J 

@themandalorian #themandalorian 
#starwars #disneyplus #bokatan https://t.co/pvV9YbpXKa",2023-02-22 18:27:59,en,1,"[{'text': 'themandalorian', 'indices': [70, 85]}, {'text': 'starwars', 'indices': [87, 96]}, {'text': 'disneyplus', 'indices': [97, 108]}, {'text': 'bokatan', 'indices': [109, 117]}]",2
596,269383362,34783,"CN Tower, Toronto",False,2309,1452,50,1539,1628461305152561158,"NEW! The Mandalorian Poster https://t.co/skLL2GPu1J 

@themandalorian #themandalorian 
#starwars #disneyplus #greefkarga https://t.co/RY6xnzx3kG",2023-02-22 18:26:45,en,1,"[{'text': 'themandalorian', 'indices': [70, 85]}, {'text': 'starwars', 'indices': [87, 96]}, {'text': 'disneyplus', 'indices': [97, 108]}, {'text': 'greefkarga', 'indices': [109, 120]}]",2
597,3134622627,203755,Location: Classified,False,737,4990,13,0,1628460046249086976,CRAM IT | #TheMandalorian Recap So Far! (Plus #BookofBobaFett!) by @getFANDOM #TheMandalorian  #TheBookofBobaFett #StarWars #DisneyPlus https://t.co/Or9JBZRN0P,2023-02-22 18:21:45,en,0,"[{'text': 'TheMandalorian', 'indices': [10, 25]}, {'text': 'BookofBobaFett', 'indices': [46, 61]}, {'text': 'TheMandalorian', 'indices': [78, 93]}, {'text': 'TheBookofBobaFett', 'indices': [95, 113]}, {'text': 'StarWars', 'indices': [114, 123]}, {'text': 'DisneyPlus', 'indices': [124, 135]}]",0
598,377653828,37846,,False,65329,128,277,42888,1628458991272484867,"New character poster of #TheMandalorian and #Grogu 

The new season starts streaming March 1 on #DisneyPlus. https://t.co/FpWrvZGOjo",2023-02-22 18:17:33,en,7,"[{'text': 'TheMandalorian', 'indices': [24, 39]}, {'text': 'Grogu', 'indices': [44, 50]}, {'text': 'DisneyPlus', 'indices': [96, 107]}]",37
599,269383362,34783,"CN Tower, Toronto",False,2309,1452,50,1539,1628458202391101440,"NEW! Moon Girl &amp; Devil Dinosaur Character Card https://t.co/AbQy1Mvsii 

@DisneyMGDD #marvel
#moongirlanddevildinosaur 
#disneychannel #disneyplus https://t.co/RGH4UTbDHe",2023-02-22 18:14:25,en,1,"[{'text': 'marvel', 'indices': [89, 96]}, {'text': 'moongirlanddevildinosaur', 'indices': [97, 122]}, {'text': 'disneychannel', 'indices': [124, 138]}, {'text': 'disneyplus', 'indices': [139, 150]}]",2
600,1408470876010553345,7340,Magic Kingdom,False,3496,509,16,4549,1628457578660343809,"Disney’s #TheCrossover premieres April 5th on #DisneyPlus and April 4th on #DisneyChannel 

 https://t.co/GGMP707dCT",2023-02-22 18:11:56,en,14,"[{'text': 'TheCrossover', 'indices': [9, 22]}, {'text': 'DisneyPlus', 'indices': [46, 57]}, {'text': 'DisneyChannel', 'indices': [75, 89]}]",42
601,1594007751281156096,85,,False,0,9,0,2,1628456527135903747,"Jon Favreau said ""We have to know where we'regoing to tell a fully-formed story, so we had mapped it, out[co-creator] Dave [Filoni] and I."" #themandalorian #mandalorian #pedropascal #grogu #groguthechild #yoda #babyyoga #jonfavreau #themandalorianseason3 #DisneyPlus #starwars https://t.co/qTrDw7f1Mm",2023-02-22 18:07:45,en,0,"[{'text': 'themandalorian', 'indices': [140, 155]}, {'text': 'mandalorian', 'indices': [156, 168]}, {'text': 'pedropascal', 'indices': [169, 181]}, {'text': 'grogu', 'indices': [182, 188]}, {'text': 'groguthechild', 'indices': [189, 203]}, {'text': 'yoda', 'indices': [204, 209]}, {'text': 'babyyoga', 'indices': [210, 219]}, {'text': 'jonfavreau', 'indices': [220, 231]}, {'text': 'themandalorianseason3', 'indices': [232, 254]}, {'text': 'DisneyPlus', 'indices': [255, 266]}, {'text': 'starwars', 'indices': [267, 276]}]",0
602,1357462182833790976,2402,🌍,False,38,121,1,1066,1628456382092693505,"#TheMandalorian Season 3, #BonoandtheEdge: A Sort of Homecoming with #DaveLetterman, new episodes of #HowIMetYourFather, and more are coming to @DisneyPlusCA  #Canada this March 2023.

#Hulu #DisneyPlus #Series #Movie #movies #streaming #drama #comedy 

https://t.co/5P0tRcRHs1",2023-02-22 18:07:11,en,2,"[{'text': 'TheMandalorian', 'indices': [0, 15]}, {'text': 'BonoandtheEdge', 'indices': [26, 41]}, {'text': 'DaveLetterman', 'indices': [69, 83]}, {'text': 'HowIMetYourFather', 'indices': [101, 119]}, {'text': 'Canada', 'indices': [159, 166]}, {'text': 'Hulu', 'indices': [185, 190]}, {'text': 'DisneyPlus', 'indices': [191, 202]}, {'text': 'Series', 'indices': [203, 210]}, {'text': 'Movie', 'indices': [211, 217]}, {'text': 'movies', 'indices': [218, 225]}, {'text': 'streaming', 'indices': [226, 236]}, {'text': 'drama', 'indices': [237, 243]}, {'text': 'comedy', 'indices': [244, 251]}]",0
603,1621493330033971200,145,,False,1413,49,0,145,1628456311775002624,"Visit Mandalore
#StarWars #TheMandalorian Starts Streaming On March 1 Only on #DisneyPlus https://t.co/6ZSC7V9VQM",2023-02-22 18:06:54,en,1,"[{'text': 'StarWars', 'indices': [16, 25]}, {'text': 'TheMandalorian', 'indices': [26, 41]}, {'text': 'DisneyPlus', 'indices': [78, 89]}]",0
604,1486458108939583493,4370,Canada,False,2368,382,16,7017,1628455662542790656,"The first look for #TheCrossover series has been released!

It stars Jayln Hall, Amir O’Neil, @skylailece, and @DaveedDiggs.

It comes out on #DisneyPlus on April 5.

https://t.co/hAaSGoXUv6",2023-02-22 18:04:19,en,0,"[{'text': 'TheCrossover', 'indices': [19, 32]}, {'text': 'DisneyPlus', 'indices': [142, 153]}]",9
605,1225129612084047872,14661,,False,37263,0,216,190,1628455247592009729,"Check out this featurette for the upcoming #DisneyPlus original series #TheCrossover:
https://t.co/YxLnho6Jol",2023-02-22 18:02:40,en,2,"[{'text': 'DisneyPlus', 'indices': [43, 54]}, {'text': 'TheCrossover', 'indices': [71, 84]}]",19
606,1225129612084047872,14661,,False,37263,0,216,190,1628455031367139328,"RUMOR: #MarvelStudios next #DisneyPlus series #SecretInvasion may be eyeing a May release.

Read it Here: https://t.co/7qR0Z6lf5m",2023-02-22 18:01:49,en,11,"[{'text': 'MarvelStudios', 'indices': [7, 21]}, {'text': 'DisneyPlus', 'indices': [27, 38]}, {'text': 'SecretInvasion', 'indices': [46, 61]}]",85
607,1928870953,69611,USA,False,51512,612,254,73468,1628455020113928197,"RUMOR: #MarvelStudios next #DisneyPlus series #SecretInvasion may be eyeing a May release.

Read it Here: https://t.co/LTqQjDKovR",2023-02-22 18:01:46,en,7,"[{'text': 'MarvelStudios', 'indices': [7, 21]}, {'text': 'DisneyPlus', 'indices': [27, 38]}, {'text': 'SecretInvasion', 'indices': [46, 61]}]",69
608,1359373157912768513,1633,,False,33,17,0,6,1628454852534718466,"In Production Featurette | The Crossover | Disney+

#disney #disneyplus #waltdisney #movie #cartoon #tvshow #drawlinesmisfts #talkmuch

https://t.co/bsdbbTscUH https://t.co/qEIGiLl6et",2023-02-22 18:01:06,en,0,"[{'text': 'disney', 'indices': [52, 59]}, {'text': 'disneyplus', 'indices': [60, 71]}, {'text': 'waltdisney', 'indices': [72, 83]}, {'text': 'movie', 'indices': [84, 90]}, {'text': 'cartoon', 'indices': [91, 99]}, {'text': 'tvshow', 'indices': [100, 107]}, {'text': 'drawlinesmisfts', 'indices': [108, 124]}, {'text': 'talkmuch', 'indices': [125, 134]}]",0
609,985916593065476096,42477,Worldwide,True,5215334,266,6611,3012,1628454584736948229,"Keep your eye on the ball. 🏀

#TheCrossover, an Original series, is streaming April 5 on #DisneyPlus. https://t.co/bWGO7BR3vW",2023-02-22 18:00:02,en,85,"[{'text': 'TheCrossover', 'indices': [30, 43]}, {'text': 'DisneyPlus', 'indices': [89, 100]}]",474
610,1578129657790169111,14713,"Philadelphia, PA",False,184,150,0,10862,1628454094250684416,"The first season of '#XMEN97' reportedly releases on #Disneyplus in Fall 2023.

The series is also expected to last 4 seasons.

(via @TheComixKid) https://t.co/3kSnrGWp1B",2023-02-22 17:58:05,en,2,"[{'text': 'XMEN97', 'indices': [21, 28]}, {'text': 'Disneyplus', 'indices': [53, 64]}]",2
611,1397611461556461578,8996,The Garrison 🍻,False,174,649,2,20634,1628453637457432583,"MANDO IN ONE WEEK!!!!!

#Mandalorian #DisneyPlus #KarlPilkington https://t.co/OUWH6CMbY5",2023-02-22 17:56:17,en,0,"[{'text': 'Mandalorian', 'indices': [24, 36]}, {'text': 'DisneyPlus', 'indices': [37, 48]}, {'text': 'KarlPilkington', 'indices': [49, 64]}]",7
612,1483242880433115138,74806,USA 🇺🇲 EST,False,1050,4989,5,181008,1628453001932292097,"I Can’t Get Over This Scene. 🫣

@ok_roque Did Such A Fantastic Job!! 💖😭

Anyway, :’)

Hope You All Enjoy Possessed Raine!! 🤧

#TheOwlHouse #theowlhouseseason3 #TOH #DisneyChannel #DisneyPlus #Raine #RaineWhispers https://t.co/5z9PER4SzO",2023-02-22 17:53:45,en,5,"[{'text': 'TheOwlHouse', 'indices': [126, 138]}, {'text': 'theowlhouseseason3', 'indices': [139, 158]}, {'text': 'TOH', 'indices': [159, 163]}, {'text': 'DisneyChannel', 'indices': [164, 178]}, {'text': 'DisneyPlus', 'indices': [179, 190]}, {'text': 'Raine', 'indices': [191, 197]}, {'text': 'RaineWhispers', 'indices': [198, 212]}]",22
613,1543766448,521,,False,95,268,1,2180,1628452725573779457,The Mandalorian. Got my geek on at #theforge pop up at Piccadilly. #TheMandalorian #starwars #DisneyPlus #london #wednesdaythought #Grogu https://t.co/7skQgL9C0N,2023-02-22 17:52:39,en,1,"[{'text': 'theforge', 'indices': [35, 44]}, {'text': 'TheMandalorian', 'indices': [67, 82]}, {'text': 'starwars', 'indices': [83, 92]}, {'text': 'DisneyPlus', 'indices': [93, 104]}, {'text': 'london', 'indices': [105, 112]}, {'text': 'wednesdaythought', 'indices': [113, 130]}, {'text': 'Grogu', 'indices': [131, 137]}]",2
614,14510219,219603,USA USA USA,False,6662,5729,169,10168,1628452351152627713,"The Weekly TV, Movie, &amp; Games Discussion Post For Week Of February 19th, 2023 - https://t.co/DhkAZqMtsb #AppleTv #DisneyPlus #HboMax #Hulu #Netflix #PrimeVideo https://t.co/BPZQJweQMk",2023-02-22 17:51:10,en,0,"[{'text': 'AppleTv', 'indices': [108, 116]}, {'text': 'DisneyPlus', 'indices': [117, 128]}, {'text': 'HboMax', 'indices': [129, 136]}, {'text': 'Hulu', 'indices': [137, 142]}, {'text': 'Netflix', 'indices': [143, 151]}, {'text': 'PrimeVideo', 'indices': [152, 163]}]",1
615,253363609,167884,,False,3686,679,94,1373,1628452345339351040,"The Weekly TV, Movie, &amp; Games Discussion Post For Week Of February 19th, 2023 - https://t.co/OydixpAafX #AppleTv #DisneyPlus #HboMax #Hulu #Netflix #PrimeVideo #news https://t.co/743KchuQLn",2023-02-22 17:51:08,en,0,"[{'text': 'AppleTv', 'indices': [108, 116]}, {'text': 'DisneyPlus', 'indices': [117, 128]}, {'text': 'HboMax', 'indices': [129, 136]}, {'text': 'Hulu', 'indices': [137, 142]}, {'text': 'Netflix', 'indices': [143, 151]}, {'text': 'PrimeVideo', 'indices': [152, 163]}, {'text': 'news', 'indices': [164, 169]}]",0
616,1037523492261056513,816,"Plano, TX",False,11,48,0,554,1628451244560855041,@ShortMars Great show if you haven’t watched. My girls love it and I loved they had/have shoes like this. Am saddened at #DisneyPlus choice to cancel.,2023-02-22 17:46:46,en,0,"[{'text': 'DisneyPlus', 'indices': [121, 132]}]",1
617,9019142,9627,,False,3406,4989,170,7820,1628450046818586625,Disney turns Luke Skywalker into an LGBTQ+ character - #news #usnews #StarWars #DisneyPlus #lukeskywalker #gsd #lgbtq #disney #queer #woke #wokeness https://t.co/Fs3zK0Uxbo,2023-02-22 17:42:00,en,0,"[{'text': 'news', 'indices': [55, 60]}, {'text': 'usnews', 'indices': [61, 68]}, {'text': 'StarWars', 'indices': [69, 78]}, {'text': 'DisneyPlus', 'indices': [79, 90]}, {'text': 'lukeskywalker', 'indices': [91, 105]}, {'text': 'gsd', 'indices': [106, 110]}, {'text': 'lgbtq', 'indices': [111, 117]}, {'text': 'disney', 'indices': [118, 125]}, {'text': 'queer', 'indices': [126, 132]}, {'text': 'woke', 'indices': [133, 138]}, {'text': 'wokeness', 'indices': [139, 148]}]",0
618,873353268780560384,29094,"Orlando, FL",False,1552,339,13,2845,1628449568450019329,New “Chang Can Dunk” Trailer Debuts On Disney+ https://t.co/tamwnGFDoE #Basketball #ChangCanDunk #DisneyPlus,2023-02-22 17:40:06,en,1,"[{'text': 'Basketball', 'indices': [71, 82]}, {'text': 'ChangCanDunk', 'indices': [83, 96]}, {'text': 'DisneyPlus', 'indices': [97, 108]}]",0
619,1419712116425101318,5589,"Dallas, TX",False,2028,4991,2,6956,1628449301369167872,RUMOR: Actor Demetrius Grosse (#FearTheWalkingDead) is reportedly in talks to play Grim Reaper in #Disneyplus WONDER MAN! #MarvelStudios https://t.co/bYTIzSIGdk,2023-02-22 17:39:03,en,2,"[{'text': 'FearTheWalkingDead', 'indices': [31, 50]}, {'text': 'Disneyplus', 'indices': [98, 109]}, {'text': 'MarvelStudios', 'indices': [122, 136]}]",42
620,2191568058,294329,,False,22152,23264,58,234640,1628448074837417987,"Looking for some inspiration to throw the perfect St. Patrick's Day party?

Check out my latest blog post with fun finds to you take celebration to the next level!

#NationalMargaritaDay #wednesdaythought #DisneyPlus #queenradio #D2day #WinterStorm #queen

https://t.co/QPi61LjNZx https://t.co/TUTCOn9xjF",2023-02-22 17:34:10,en,2,"[{'text': 'NationalMargaritaDay', 'indices': [165, 186]}, {'text': 'wednesdaythought', 'indices': [187, 204]}, {'text': 'DisneyPlus', 'indices': [205, 216]}, {'text': 'queenradio', 'indices': [217, 228]}, {'text': 'D2day', 'indices': [229, 235]}, {'text': 'WinterStorm', 'indices': [236, 248]}, {'text': 'queen', 'indices': [249, 255]}]",5
621,1281189584638967809,21,,False,0,14,0,15,1628447583419891716,"Day 14 of Asking @DisneyPlus &amp; @hbomax to come to #Kenya. (Let's see whose first)
#HBOMax #DisneyPlus",2023-02-22 17:32:13,en,0,"[{'text': 'Kenya', 'indices': [54, 60]}, {'text': 'HBOMax', 'indices': [86, 93]}, {'text': 'DisneyPlus', 'indices': [94, 105]}]",0
622,1704502044,13459,United Kingdom,False,1561,899,60,5089,1628447419615551493,"""Another highly enjoyable episode of #TheBadBatch that uses its time for reflection and growth...""

Check out our Episode 10 review!

📝 https://t.co/bPfEJze6Mz

#StarWars #TheBadBatchSeason2 #DisneyPlus https://t.co/W9n18o81St",2023-02-22 17:31:34,en,4,"[{'text': 'TheBadBatch', 'indices': [37, 49]}, {'text': 'StarWars', 'indices': [161, 170]}, {'text': 'TheBadBatchSeason2', 'indices': [171, 190]}, {'text': 'DisneyPlus', 'indices': [191, 202]}]",3
623,1189249608687509506,52595,"New York, NY",False,460,627,4,93234,1628447107496529923,@love_grogu I  💚 when he holds onto his Daddy! #PedroPascal #TheMandalorian #ThisIsTheWay #Grogu #DisneyPlus https://t.co/lwyLRHEIL2,2023-02-22 17:30:20,en,0,"[{'text': 'PedroPascal', 'indices': [47, 59]}, {'text': 'TheMandalorian', 'indices': [60, 75]}, {'text': 'ThisIsTheWay', 'indices': [76, 89]}, {'text': 'Grogu', 'indices': [90, 96]}, {'text': 'DisneyPlus', 'indices': [97, 108]}]",3
624,1627798093012905986,27,,False,1,22,0,25,1628447082733240323,I love to see more of lee kwang Soo I miss watching him on runningman I hope he gets cats to do more movies and tv shows #RunningMan #leekwangsoo #DisneyPlus #thezone https://t.co/1wBSYJNKrN,2023-02-22 17:30:14,en,0,"[{'text': 'RunningMan', 'indices': [121, 132]}, {'text': 'leekwangsoo', 'indices': [133, 145]}, {'text': 'DisneyPlus', 'indices': [146, 157]}, {'text': 'thezone', 'indices': [158, 166]}]",0
